Orf,Beyer_Phi,SEMPPR_Mean_Phi,Ingolia_Phi
YLR027C,0.507867461,0.038337972,3.844859738
YLR028C,0.169486492,0.018066563,2.458021464
YLR029C,2.909766302,1.015740559,NA
YLR032W,0.015714249,0.004603417,0.027982341
YLR033W,0.021289971,0.012351435,0.405217648
YLR034C,0.213195454,0.051292222,0.27699492
YLR035C,0.002808133,0.006205159,0.004036559
YLR037C,0.137608924,1.584218377,NA
YLR038C,0.204995511,0.843710866,4.27023816
YLR039C,0.011800033,0.005497712,0.017413555
YLR043C,0.472687774,0.930465043,117.02278
YLR044C,16.94244104,0.528601713,1853.829041
YLR045C,0.009529303,0.007892345,0.125730266
YLR047C,0.001829364,0.009903831,0.008315069
YLR048W,1.466372175,1.008418854,NA
YLR051C,0.079226713,0.044354784,2.378001299
YLR052W,0.023626679,0.023975958,0.245480187
YLR055C,0.028658137,0.004441992,0.044668187
YLR056W,1.604344969,0.078919083,7.118801274
YLR058C,1.008117866,0.208170188,56.50727293
YLR059C,0.062429458,0.050622297,0.207452012
YLR060W,0.779674971,0.059104398,5.561862832
YLR061W,6.778225233,3.725749333,2031.429249
YLR066W,0.092359417,0.156842078,1.338629603
YLR067C,0.001361226,0.003963957,0.007074334
YLR068W,0.065311943,0.095804226,1.141686397
YLR069C,0.069182024,0.018010301,0.096340152
YLR070C,0.008945368,0.017908676,NA
YLR071C,0.008230889,0.006819816,0.041817984
YLR074C,0.270535652,0.080394514,3.354200596
YLR075W,7.588897718,1.382365927,8781.000115
YLR078C,0.096040439,0.097438158,0.822484278
YLR079W,0.094130801,0.017071947,0.321066809
YLR080W,0.007599458,0.015340796,0.009597224
YLR081W,0.034770007,0.049920574,NA
YLR082C,0.019818871,0.027886038,0.175860527
YLR083C,0.222195837,0.023281991,1.160154882
YLR084C,0.018999631,0.002858657,0.046762119
YLR085C,0.061923167,0.005978559,0.073379144
YLR086W,0.002904612,0.003790892,0.01441117
YLR087C,0.002327602,0.000570725,0.000812027
YLR088W,0.090330309,0.010836022,0.193761208
YLR090W,0.045641751,0.018270497,0.16767609
YLR092W,0.001490596,0.011635691,0.002314782
YLR093C,0.04101569,0.037532237,2.110813517
YLR094C,0.009615973,0.010588153,0.026116354
YLR095C,0.023353504,0.003504231,0.036769492
YLR096W,0.0132463,0.005824447,0.039448674
YLR097C,0.00304394,0.022726151,0.08476251
YLR098C,0.005721989,0.014072027,0.010131797
YLR099C,0.076534508,0.007467491,0.050956039
YLR100W,0.352594338,0.036509669,4.049050264
YLR102C,0.017614394,0.013846173,0.077919584
YLR103C,0.023512752,0.01166993,0.021298809
YLR105C,0.026981567,0.022893374,0.095817424
YLR106C,0.012438729,0.000187137,0.018958295
YLR107W,0.0142923,0.016438156,0.218346544
YLR109W,3.610304361,0.631954408,233.0202031
YLR110C,9.366403227,2.909848378,4726.906288
YLR113W,0.189825363,0.022319511,1.333181305
YLR114C,0.015307385,0.012065675,0.102133752
YLR115W,0.012918156,0.005231233,0.030657009
YLR116W,0.008987019,0.013162358,0.028704078
YLR117C,0.005791001,0.010096338,0.035620466
YLR118C,0.065295761,0.07181672,0.474113947
YLR119W,0.102667282,0.073859346,0.083529944
YLR120C,0.119068258,0.01835338,0.130949252
YLR121C,0.026305653,0.008979866,0.011806485
YLR127C,0.001028982,0.004254621,0.007840078
YLR128W,0.013147428,0.020736926,NA
YLR129W,0.063651529,0.010819216,0.62371038
YLR130C,0.038402444,0.013940299,0.347628748
YLR131C,0.005078912,0.005151894,0.013348715
YLR133W,0.039148461,0.013077187,0.028524578
YLR134W,0.169246286,0.244316475,NA
YLR135W,0.005246279,0.009991617,0.007119362
YLR136C,0.004791747,0.049330215,0.056450129
YLR138W,0.038598171,0.008104589,0.085697128
YLR139C,0.005874294,0.012475421,0.005381773
YLR141W,0.006023224,0.02069244,0.015555903
YLR142W,0.010351545,0.043698231,NA
YLR144C,0.012836078,0.014313744,0.036457933
YLR145W,0.076718398,0.037574109,0.166992302
YLR146C,0.065013825,0.081118033,0.450043221
YLR147C,0.188450991,0.101376211,0.846945719
YLR148W,0.004349875,0.005370467,0.07756801
YLR150W,2.061551177,0.597640741,525.6279006
YLR151C,0.016440741,0.019669276,0.015481459
YLR153C,0.453425014,0.051388442,3.786187599
YLR154C,0.421921732,0.118959989,0.65978837
YLR154W-C,NA,NA,NA
YLR155C,0.004176199,0.049416064,NA
YLR157C,0.005707952,0.049416064,NA
YLR158C,0.002326238,0.049416064,NA
YLR160C,0.002575122,0.049416064,NA
YLR163C,0.019890252,0.032581216,0.482802404
YLR164W,0.004115131,0.059422434,0.010391426
YLR165C,0.012137136,0.054712656,0.02082613
YLR166C,0.006075333,0.013214044,0.164287907
YLR167W,4.887781037,1.663725783,NA
YLR170C,0.070315875,0.045573424,1.552225158
YLR172C,0.343035492,0.060866787,1.531142449
YLR174W,0.00380006,0.032667696,NA
YLR175W,0.520479621,0.09828057,30.93569072
YLR176C,0.002055896,0.010208415,0.003717673
YLR178C,0.130629312,0.073785343,0.059202048
YLR180W,0.667565841,0.195766531,10.21165253
YLR181C,0.039665092,0.01836505,0.175649769
YLR182W,0.010533399,0.010544125,0.070740873
YLR183C,0.021410971,0.016572861,0.333214373
YLR185W,2.989518583,3.575663344,866.9168224
YLR186W,0.290902723,0.099596764,2.795930284
YLR188W,0.059372397,0.009053333,0.054954051
YLR189C,0.018017268,0.00285497,0.017226596
YLR190W,0.010432598,0.013291138,0.197265822
YLR191W,0.025628478,0.014967517,0.155752028
YLR192C,0.278718505,0.142168837,7.051358207
YLR193C,0.043909813,0.054587744,0.205296624
YLR195C,0.107107094,0.036713183,1.323510484
YLR196W,0.341435033,0.036681683,2.279689094
YLR197W,0.35177557,0.072426049,35.27432367
YLR199C,0.07883152,0.016903466,0.206902628
YLR200W,0.069694592,0.231530781,4.260440571
YLR201C,0.043610997,0.064530728,0.08670634
YLR203C,0.082941411,0.029941036,0.120934355
YLR204W,0.159102616,0.127834603,0.682172385
YLR205C,0.125531043,0.020042731,NA
YLR206W,0.064518418,0.016109413,0.189327067
YLR207W,0.005685352,0.008808346,0.022930981
YLR208W,0.466965089,0.091047083,6.404007206
YLR209C,0.073797681,0.039921206,0.165441847
YLR210W,0.012020694,0.024598923,0.082737665
YLR212C,0.014774858,0.018801629,0.116862431
YLR213C,0.009165953,0.018469342,0.010173826
YLR214W,0.122405069,0.012244935,1.987068171
YLR215C,0.029825252,0.01505508,0.080556619
YLR216C,0.450636696,0.045028271,23.53488733
YLR219W,0.026079568,0.006431574,0.020468706
YLR220W,0.056969677,0.040183999,0.755267586
YLR221C,0.07238154,0.045270058,4.687334273
YLR222C,0.120685478,0.013954664,0.371561567
YLR223C,0.020389743,0.006833392,0.069686974
YLR226W,0.018593013,0.025897006,0.20020103
YLR227C,0.003182553,0.014753376,0.010080665
YLR228C,0.007352654,0.009245358,0.018421354
YLR229C,0.397939894,0.096452092,5.356018639
YLR231C,0.056620942,0.029379054,0.282108968
YLR233C,0.003583978,0.012512072,0.001815807
YLR234W,0.001874121,0.006594154,NA
YLR237W,0.03018588,0.046624631,0.031421342
YLR238W,0.008587641,0.019152745,0.043712857
YLR239C,0.018105537,0.054660361,0.052779454
YLR240W,0.010587997,0.006499381,0.007081454
YLR242C,0.007928646,0.012325655,0.067006987
YLR244C,0.28438108,0.068052506,4.956699367
YLR245C,0.006737229,0.105166731,NA
YLR246W,0.006710838,0.013571841,0.007606448
YLR247C,0.009832967,0.002785259,0.014542813
YLR248W,0.148476259,0.021440211,0.787460972
YLR249W,2.483039443,0.132348343,684.0281092
YLR250W,0.073230742,0.082595641,4.409739606
YLR251W,0.02073739,0.094068809,0.040647423
YLR254C,0.026365696,0.071980749,0.247500867
YLR256W,0.025549215,0.004217863,NA
YLR258W,0.041384816,0.018054647,0.068702809
YLR259C,1.718071981,0.082929717,12.48070662
YLR260W,0.022394148,0.010289293,0.033605944
YLR262C,0.063664778,0.070528096,2.448820688
YLR262C-A,NA,NA,135.2471244
YLR263W,0.004685249,0.007713256,0.000190359
YLR264W,0.494622153,1.79429489,1469.589221
YLR265C,0.006342884,0.031024989,0.083020093
YLR266C,0.002590986,0.008218623,0.065257077
YLR268W,0.068897799,0.041763951,1.265460583
YLR270W,0.073887524,0.067512144,0.116744728
YLR272C,0.008019426,0.006109478,0.009508877
YLR273C,0.003218027,0.010408267,NA
YLR274W,0.0126705,0.018363786,0.158349149
YLR275W,0.082588654,0.116024849,0.619028817
YLR276C,0.095634644,0.020351292,1.244569753
YLR277C,0.014799576,0.008705693,0.057740917
YLR284C,0.010848171,0.026259704,0.035245778
YLR285W,0.205732823,0.072596869,0.999308742
YLR286C,0.850425631,0.037266075,10.57657601
YLR287C-A,3.138465376,4.028630844,NA
YLR288C,0.010615696,0.016356567,0.036449416
YLR289W,0.011319914,0.007119628,0.01028757
YLR291C,0.130578242,0.045543468,0.476126784
YLR292C,0.116852343,0.04922136,5.065090588
YLR293C,1.285227368,0.551015899,59.14889738
YLR295C,0.309828368,0.284971395,2.868141619
YLR298C,0.046237535,0.032733241,0.174277781
YLR299W,0.067657763,0.008532479,0.009574186
YLR300W,2.123469944,0.109506721,10.73235767
YLR303W,0.142919999,0.125394971,NA
YLR304C,0.28560199,0.077843728,2.407670322
YLR305C,0.017740051,0.002068986,0.027330098
YLR306W,0.018929863,0.051150972,0.15157296
YLR307W,0.008476971,0.030138969,NA
YLR308W,0.007301971,0.032646076,NA
YLR309C,0.052897073,0.00863272,0.116774713
YLR310C,0.020929706,0.002509032,0.032252058
YLR312W-A,0.011538386,0.036769339,0.742624085
YLR313C,0.001866023,0.005905442,0.014148325
YLR314C,0.039576835,0.025672592,2.019464333
YLR315W,0.002487321,0.089820493,NA
YLR316C,0.054852237,0.010817175,0.187846462
YLR318W,0.000435453,0.006684961,0.001760073
YLR319C,0.008093844,0.005753952,0.058303783
YLR320W,0.003099435,0.001456001,0.000986269
YLR321C,0.030742493,0.028137144,0.375883857
YLR323C,0.015380834,0.014849651,0.116097099
YLR324W,0.01829755,0.01588683,0.050462287
YLR325C,1.447759588,5.484509687,6348.131595
YLR327C,0.019329,0.374083953,NA
YLR328W,0.028360327,0.047887179,0.246528044
YLR329W,0.006033341,0.018525586,NA
YLR330W,0.093980866,0.010798217,0.635573895
YLR332W,0.03459792,0.027240576,0.194135516
YLR333C,1.369778053,0.680042293,612.6339443
YLR335W,0.08387762,0.007800237,0.714530126
YLR336C,0.024932357,0.004930896,0.323203425
YLR337C,NA,NA,0.034888637
YLR340W,4.073368444,0.941140496,584.5565629
YLR341W,0.005738095,0.025601555,NA
YLR342W,0.163588015,0.006696769,1.454720091
YLR343W,0.002699467,0.00611104,NA
YLR344W,0.423318422,0.990366945,NA
YLR347C,0.06056273,0.014473254,0.384139195
YLR348C,0.063593577,0.045496859,2.341397016
YLR350W,0.399590068,0.015991534,0.691063105
YLR351C,0.144985407,0.033621139,1.406460663
YLR353W,0.005684554,0.008911273,0.017966788
YLR354C,0.479804056,0.337069704,28.70065543
YLR355C,1.747285214,0.510774428,177.1860808
YLR357W,0.01437752,0.008063841,0.101719148
YLR359W,0.50951001,0.079325512,41.94543911
YLR360W,0.005090759,0.018821985,0.052721441
YLR361C,0.014661383,0.010323801,0.025146298
YLR362W,0.017437871,0.012007537,0.044606884
YLR363C,0.010676416,0.185047733,0.789523702
YLR367W,0.540689428,1.299676751,228.0731458
YLR368W,0.009733364,0.006702769,0.02395993
YLR369W,0.004440918,0.011495327,0.096600016
YLR370C,0.175483935,0.16987858,1.422116508
YLR371W,0.007462381,0.004686803,0.020144932
YLR372W,0.927711429,0.149088797,18.21550407
YLR373C,0.01413104,0.008907879,0.019274156
YLR375W,0.036546009,0.022633371,0.131792864
YLR376C,0.00907201,0.040108908,0.038492106
YLR377C,0.014637552,0.032232732,NA
YLR378C,0.399010188,0.044313018,1.076540328
YLR380W,0.198874117,0.05239304,0.11943564
YLR381W,0.004468668,0.008960842,0.005947338
YLR382C,0.005722856,0.009603399,0.007790548
YLR383W,0.011391205,0.006097522,0.00855634
YLR384C,0.05316599,0.006136252,0.390724652
YLR385C,0.005169438,0.080031272,NA
YLR386W,0.006269845,0.004967554,0.042521871
YLR387C,0.070550161,0.017985435,1.924420109
YLR388W,8.842106407,3.04220132,995.8903808
YLR389C,0.033801834,0.008182004,0.085252677
YLR390W,0.117925815,0.127667538,NA
YLR390W-A,NA,NA,11.01441316
YLR393W,0.001387351,0.020039362,NA
YLR394W,0.002904846,0.009925837,NA
YLR395C,0.266585863,0.638959883,4.898483016
YLR396C,0.017476959,0.006157123,0.041057714
YLR397C,0.056391063,0.007056381,0.133360377
YLR398C,0.044937223,0.0061111,0.065958299
YLR399C,0.022434505,0.01069512,0.69853677
YLR401C,0.086032617,0.017124872,0.262445161
YLR403W,0.012987784,0.01559855,0.054977689
YLR404W,0.009519369,0.027490875,0.057961859
YLR405W,0.048764437,0.021968974,0.13351761
YLR406C,1.42170809,2.204145023,441.6402067
YLR409C,0.040024848,0.011590639,0.497871456
YLR410W,0.031727183,0.004708794,0.272187123
YLR411W,0.018269423,0.070144251,NA
YLR412W,0.050238394,0.027852204,0.132881544
YLR417W,0.010688654,0.009893775,0.038516821
YLR418C,0.061542669,0.025058034,1.10231465
YLR420W,0.282467211,0.034961709,6.01743569
YLR421C,0.286466871,0.124826302,12.74970485
YLR423C,0.005659269,0.021229152,0.025730471
YLR424W,0.003181995,0.005883183,0.024343458
YLR425W,0.003893063,0.003011654,0.00444195
YLR427W,0.020548687,0.007782765,0.080589063
YLR429W,0.130509503,0.018891057,1.657674332
YLR430W,0.016056081,0.001435804,0.013787572
YLR431C,0.005878978,0.008244435,0.006371384
YLR432W,0.350634336,0.114974624,NA
YLR433C,0.020583363,0.024529113,0.168823536
YLR435W,0.100876945,0.097440053,1.976821283
YLR436C,0.005128237,0.0042176,0.006539505
YLR438C-A,NA,NA,8.909478836
YLR438W,0.202879941,0.049579163,0.205423126
YLR439W,0.067260117,0.025364243,0.056786214
YLR440C,0.028309775,0.008749474,0.116006346
YLR441C,1.689087859,0.855761968,2836.081678
YLR442C,0.010728849,0.004599342,0.052155812
YLR443W,0.018180855,0.013120878,0.080871694
YLR447C,0.331757135,0.081640618,30.81927878
YLR448W,1.934938396,1.117248526,NA
YLR449W,0.311776371,0.062448336,4.88434721
YLR450W,0.031032219,0.007171294,0.033510934
YLR451W,0.006653036,0.008127034,0.051624622
YLR452C,0.031873123,0.009089246,0.350967395
YLR453C,0.004037371,0.013579024,0.010231299
YLR457C,0.005253792,0.026550681,0.021294762
YLR459W,0.096607501,0.034121771,0.12048539
YLR461W,0.096794079,1.475880949,NA
YLR466W,0.032746249,0.001123188,NA
YLR467W,0.007832578,0.000533539,NA
YML001W,0.263601598,0.087019391,12.29465035
YML004C,0.208840989,0.046392356,3.54554034
YML005W,0.02339387,0.0131177,0.060280822
YML006C,0.031117358,0.012504724,0.016246647
YML007W,0.028732994,0.015043154,0.326386574
YML008C,0.608774432,0.097085831,3.583331806
YML009C,0.445280491,0.167137565,4.300769394
YML010W,0.096889666,0.016103522,0.715644686
YML011C,0.034841353,0.051050137,0.209548768
YML012W,0.674739738,0.127198793,21.16241254
YML013W,0.014157823,0.009515741,0.050362117
YML014W,0.054607902,0.024827671,0.172987405
YML015C,0.015356117,0.023847168,0.152350493
YML016C,0.011408549,0.016344727,0.119246619
YML017W,0.010473313,0.016273329,0.386678511
YML019W,0.043177835,0.01982739,0.587508853
YML021C,0.030545663,0.020523568,0.187225279
YML022W,0.487836549,0.117730486,24.83175356
YML023C,0.009977461,0.011417231,0.014682927
YML024W,3.335604097,1.933058402,NA
YML025C,0.048932754,0.029660431,0.185878965
YML026C,3.744611065,1.631388109,NA
YML027W,0.041238364,0.022588218,0.062442453
YML028W,4.876488458,0.849637442,347.8720334
YML029W,0.023515348,0.005718261,0.028690238
YML031W,0.068269943,0.009572736,0.155317237
YML032C,0.024590898,0.015824972,0.063953592
YML034W,0.002427965,0.007030103,0.054357371
YML035C,0.098424827,0.016740948,0.211561418
YML036W,0.05981165,0.027030851,0.39758235
YML038C,0.023553338,0.007301344,0.237248272
YML041C,0.013021906,0.035467166,0.24553593
YML042W,0.006437198,0.019300312,0.0010925
YML043C,0.003795473,0.016550411,0.041609999
YML046W,0.021471079,0.004038237,0.115372967
YML047C,0.007713115,0.019379598,NA
YML048W,0.12941112,0.036715762,1.578932443
YML049C,0.004845375,0.003880566,0.028080723
YML051W,0.015455072,0.030266671,0.007146563
YML052W,0.593452192,0.041398568,2.277743913
YML054C,0.004028878,0.034926137,NA
YML055W,0.122497023,0.042736189,0.855708315
YML056C,0.4476821,0.12227148,17.82914592
YML057W,0.029147092,0.017283079,0.085055127
YML058W,0.682013195,0.396358101,25.0765112
YML058W-A,NA,NA,NA
YML059C,0.012951399,0.004100304,0.012606636
YML060W,0.026929213,0.023835112,0.078211869
YML061C,0.011072833,0.006142443,0.055905169
YML062C,0.012857007,0.010909838,0.407930455
YML063W,0.510319424,0.983203355,3309.338098
YML064C,0.036105835,0.016192972,1.025189216
YML065W,0.009619554,0.006556293,0.126463485
YML066C,0.005457441,0.012836868,NA
YML067C,0.340452584,0.036991735,1.158932286
YML068W,0.00739527,0.011383652,0.024499802
YML069W,0.144276536,0.024090359,3.051187195
YML070W,0.1748445,0.034160764,1.04205233
YML071C,0.019659504,0.016459836,0.08250445
YML072C,0.110862802,0.005782614,0.331210136
YML073C,0.959198071,1.365069669,718.8439431
YML074C,0.502899423,0.110465306,4.81763626
YML075C,0.098245267,0.01450405,0.080011382
YML076C,0.009593982,0.004852917,0.00558099
YML077W,0.103960149,0.092758055,1.409331378
YML078W,0.440175843,0.355187597,4.940551299
YML080W,0.111830011,0.036476923,0.306940045
YML081C-A,NA,NA,7.536052014
YML085C,0.322755601,0.076848203,1.857855635
YML086C,0.28770234,0.031240225,0.519681006
YML088W,0.021658799,0.006389962,0.041377099
YML091C,0.012300566,0.007194174,0.00453567
YML092C,0.55728922,0.082363593,4.567962232
YML093W,0.074212778,0.016060368,0.961316168
YML094W,0.141045121,0.102840183,1.138841689
YML095C,0.005586497,0.062698196,0.052592509
YML097C,0.038144153,0.018515689,0.226425781
YML098W,0.047873691,0.020613295,0.402063567
YML099C,0.003238837,0.008311949,0.016593684
YML100W,0.026449477,0.005715764,0.021810931
YML101C,0.088574611,0.065545697,0.135562243
YML102W,0.040521728,0.003290525,0.1216943
YML103C,0.014928794,0.003266824,0.097617084
YML104C,0.002930374,0.003756728,0.005814895
YML105C,0.168061285,0.082496771,3.137036924
YML106W,0.197066702,0.089510599,22.77818171
YML107C,0.011822772,0.026734926,0.127305958
YML109W,0.005519355,0.00641385,0.012449732
YML110C,0.226780117,0.056431384,1.751097012
YML111W,0.008058782,0.00827733,0.05704754
YML112W,0.018668274,0.021287239,0.056857984
YML113W,0.139495556,0.01842368,0.274110822
YML114C,0.033566004,0.009996755,0.03449613
YML115C,0.072388727,0.028765478,0.290898472
YML116W,0.046471322,0.009248473,0.089193721
YML117W,0.01865319,0.004217666,0.075905387
YML118W,0.002970653,0.015459762,NA
YML120C,0.024874856,0.035255563,0.051427528
YML121W,0.040934444,0.013790401,0.513984302
YML123C,1.102258543,0.060632967,65.63259887
YML124C,0.297327734,0.05516294,1.852418808
YML125C,0.282192623,0.060848414,2.914414995
YML126C,0.944113114,0.110355854,6.347890768
YML127W,0.153869047,0.0104133,0.373734814
YML128C,0.010521915,0.034388021,0.02879784
YML129C,0.039699921,0.305486628,1.244049792
YML130C,0.18230258,0.033612979,0.454467196
YML132W,0.099442882,0.01503322,NA
YMR001C,0.017020577,0.015579154,0.322320528
YMR002W,0.262248562,0.120960024,18.390424
YMR004W,0.022211548,0.016382922,0.111256979
YMR005W,0.097309657,0.024017531,0.404782301
YMR006C,0.097366722,0.020680752,0.220246923
YMR008C,0.209919937,0.036044223,0.064093571
YMR009W,0.098271577,0.072080689,0.180966025
YMR011W,0.423518863,0.088736996,1.002853242
YMR012W,0.159098562,0.011264146,1.080066523
YMR013C,0.012563733,0.009241162,0.062743525
YMR014W,0.042681037,0.025705566,0.63671597
YMR015C,0.053072147,0.083446862,0.746280288
YMR016C,0.033968933,0.009986735,0.018145397
YMR017W,0.004293374,0.013194376,NA
YMR019W,0.008801733,0.007519563,0.02167201
YMR020W,0.012606171,0.023093798,0.035645964
YMR021C,0.029682905,0.033608311,0.112982519
YMR022W,0.048232061,0.096020725,1.340053918
YMR023C,0.010663838,0.01165813,0.01067746
YMR024W,0.04814688,0.022001474,0.229483705
YMR025W,0.002168681,0.027250491,0.031405616
YMR026C,0.012290205,0.018508423,0.073185516
YMR028W,0.026784796,0.024673294,0.138357624
YMR029C,0.010247807,0.015102783,0.199529999
YMR030W,0.02530425,0.026076056,NA
YMR032W,0.03921368,0.008836752,0.046195504
YMR033W,0.055802202,0.032218798,0.660097676
YMR035W,0.050417345,0.033630633,0.089615437
YMR036C,0.007549196,0.014940831,0.030906792
YMR037C,0.014997049,0.008733537,0.040220605
YMR038C,0.119880533,0.084218447,5.522937989
YMR039C,0.042480245,0.061967745,1.195439057
YMR040W,0.009520261,0.047583076,NA
YMR041C,0.02207439,0.041166924,0.026814246
YMR042W,0.012577482,0.020233136,0.046321398
YMR043W,0.178800007,0.031814825,0.386734333
YMR044W,0.05080394,0.013675398,0.313211852
YMR047C,0.057635206,0.005042779,0.217549291
YMR048W,0.006052892,0.031540081,0.103518362
YMR049C,0.153732749,0.02069974,0.546479819
YMR052W,0.011220852,0.021716131,0.039298597
YMR053C,0.006216438,0.005198801,NA
YMR054W,0.078284849,0.013202803,0.066206792
YMR055C,0.016308833,0.015723896,NA
YMR056C,0.004279842,0.020986979,0.004029425
YMR058W,0.268230889,0.017445574,1.476942211
YMR059W,0.077930665,0.159922557,0.320357933
YMR060C,0.016964394,0.017573529,0.111791753
